14.504726;-0.755215
14.503830;-0.412277
14.501143;-0.069393
14.496665;0.273383
14.490397;0.615997
14.482340;0.958396
14.472495;1.300525
14.460863;1.642331
14.447447;1.983760
14.432248;2.324757
14.415270;2.665271
14.396514;3.005246
14.375984;3.344630
14.353682;3.683369
14.329613;4.021410
14.303780;4.358700
14.276187;4.695186
14.246838;5.030814
14.215739;5.365532
14.182894;5.699288
14.148307;6.032028
14.111986;6.363701
14.073935;6.694254
14.034160;7.023635
13.992667;7.351793
13.949464;7.678676
13.904557;8.004232
13.857952;8.328411
13.809658;8.651161
13.759682;8.972432
13.708032;9.292172
13.654715;9.610333
13.599741;9.926863
13.543117;10.241713
13.484854;10.554833
13.424959;10.866174
13.363443;11.175688
13.300314;11.483325
13.235584;11.789037
13.169262;12.092776
13.101358;12.394495
13.031884;12.694145
12.960850;12.991680
12.888268;13.287052
12.814148;13.580217
12.738503;13.871126
12.661344;14.159735
12.582683;14.445998
12.502533;14.729870
12.420907;15.011307
12.337817;15.290264
12.253277;15.566697
12.167299;15.840564
12.079897;16.111819
11.991086;16.380423
11.900878;16.646330
11.809288;16.909501
11.716331;17.169894
11.622021;17.427467
11.526373;17.682181
11.429402;17.933995
11.331123;18.182869
11.231552;18.428764
11.130704;18.671643
11.028595;18.911466
10.925242;19.148195
10.820660;19.381794
10.714867;19.612226
10.607878;19.839455
10.499710;20.063444
10.390381;20.284159
10.279907;20.501565
10.168307;20.715627
10.055597;20.926313
9.941796;21.133588
9.826920;21.337421
9.710989;21.537779
9.594021;21.734631
9.476033;21.927945
9.357045;22.117692
9.237075;22.303841
9.116143;22.486364
8.994266;22.665231
8.871465;22.840415
8.747758;23.011887
8.623165;23.179621
8.497706;23.343591
8.371400;23.503770
8.244267;23.660134
8.116328;23.812658
7.987601;23.961317
7.858109;24.106089
7.727870;24.246951
7.596906;24.383881
7.465237;24.516857
7.332884;24.645857
7.199867;24.770863
7.066208;24.891854
6.931927;25.008811
6.797046;25.121716
6.661585;25.230551
6.525567;25.335299
6.389012;25.435943
6.251943;25.532468
6.114380;25.624858
5.976345;25.713099
5.837860;25.797178
5.698947;25.877080
