14.504726;12.890784
14.503830;13.351781
14.501143;13.812706
14.496665;14.273485
14.490397;14.734047
14.482340;15.194319
14.472495;15.654229
14.460863;16.113704
14.447447;16.572672
14.432248;17.031062
14.415270;17.488799
14.396514;17.945814
14.375984;18.402034
14.353682;18.857387
14.329613;19.311801
14.303780;19.765206
14.276187;20.217529
14.246838;20.668700
14.215739;21.118648
14.182894;21.567301
14.148307;22.014590
14.111986;22.460444
14.073935;22.904793
14.034160;23.347566
13.992667;23.788695
13.949464;24.228110
13.904557;24.665742
13.857952;25.101522
13.809658;25.535381
13.759682;25.967252
13.708032;26.397066
13.654715;26.824755
13.599741;27.250253
13.543117;27.673493
13.484854;28.094407
13.424959;28.512931
13.363443;28.928997
13.300314;29.342540
13.235584;29.753496
13.169262;30.161800
13.101358;30.567388
13.031884;30.970195
12.960850;31.370159
12.888268;31.767216
12.814148;32.161304
12.738503;32.552362
12.661344;32.940327
12.582683;33.325138
12.502533;33.706736
12.420907;34.085059
12.337817;34.460049
12.253277;34.831647
12.167299;35.199794
12.079897;35.564432
11.991086;35.925504
11.900878;36.282953
11.809288;36.636722
11.716331;36.986757
11.622021;37.333002
11.526373;37.675403
11.429402;38.013906
11.331123;38.348457
11.231552;38.679004
11.130704;39.005495
11.028595;39.327879
10.925242;39.646105
10.820660;39.960122
10.714867;40.269882
10.607878;40.575336
10.499710;40.876436
10.390381;41.173133
10.279907;41.465383
10.168307;41.753138
10.055597;42.036354
9.941796;42.314986
9.826920;42.588990
9.710989;42.858323
9.594021;43.122942
9.476033;43.382807
9.357045;43.637875
9.237075;43.888108
9.116143;44.133465
8.994266;44.373909
8.871465;44.609401
8.747758;44.839904
8.623165;45.065382
8.497706;45.285799
8.371400;45.501122
8.244267;45.711315
8.116328;45.916346
7.987601;46.116183
7.858109;46.310794
7.727870;46.500149
7.596906;46.684218
7.465237;46.862972
7.332884;47.036382
7.199867;47.204422
7.066208;47.367065
6.931927;47.524285
6.797046;47.676059
6.661585;47.822361
6.525567;47.963169
6.389012;48.098461
6.251943;48.228215
6.114380;48.352412
5.976345;48.471031
5.837860;48.584053
5.698947;48.691462
5.559627;48.793240
5.419923;48.889372
5.279856;48.979841
5.139448;49.064634
4.998723;49.143738
4.857700;49.217140
4.716404;49.284828
4.574856;49.346792
4.433078;49.403023
4.291093;49.453510
4.148923;49.498247
4.006590;49.537226
3.864117;49.570442
3.721526;49.597888
3.578839;49.619561
3.436080;49.635458
3.293270;49.645575
3.150432;49.649911
3.007588;49.648465
2.864761;49.641239
2.721974;49.628232
2.579248;49.609447
2.436606;49.584886
2.294071;49.554555
2.151666;49.518457
2.009411;49.476598
1.867331;49.428985
1.725446;49.375625
1.583781;49.316526
1.442356;49.251699
1.301194;49.181152
1.160317;49.104898
1.019747;49.022948
0.879508;48.935315
0.739619;48.842013
0.600105;48.743056
0.460985;48.638461
0.322284;48.528243
0.184021;48.412419
0.046219;48.291009
-0.091100;48.164032
-0.227915;48.031506
-0.364204;47.893453
-0.499946;47.749895
-0.635119;47.600855
-0.769703;47.446355
-0.903676;47.286420
-1.037016;47.121075
-1.169704;46.950346
-1.301718;46.774261
-1.433037;46.592846
-1.563641;46.406131
-1.693509;46.214144
-1.822621;46.016916
