TZapr;SzaprX;SzaprY;SzaprZ;ZaprCurse_0;ZaprPitch;ZaprRoll;TOtv;SotvX;SotvY;SotvZ;OtvCurse;OtvPitch;OtvRoll;qZv;eZv;PriemAntX;PriemAntY;PriemAntZ;ZaprAntX;ZaprAntY;ZaprAntZ;Lp1;Lp2;Ls1;Ls2;val_q;val_e;val_t;Tetta;TettaZv;
105.318636;722184.570000;5675512.470000;23.030000;270.330000;1.710000;-0.320000;107.161485;722184.440000;5675512.480000;23.030000;270.310000;1.430000;-0.400000;354.150000;7.790000;722206.880148;5675503.498165;-5.076384;722207.144693;5675503.519565;-4.978487;493.148511;492.879593;493.420608;493.389484;356.226357;-12.556523;0.338987;13.690355;8.901340
109.318658;722184.170000;5675512.530000;23.030000;270.230000;0.340000;-0.420000;111.160531;722183.880000;5675512.470000;23.030000;270.220000;0.630000;-0.160000;353.970000;8.650000;722205.940480;5675503.645061;-5.424491;722206.083878;5675503.571666;-5.495999;492.083790;492.009580;492.351453;492.374190;356.133161;-13.162250;0.338409;13.668494;9.145645
113.319672;722183.320000;5675512.420000;23.030000;270.270000;0.960000;-0.350000;115.160756;722183.160000;5675512.350000;23.030000;270.290000;0.980000;-0.340000;354.200000;8.250000;722205.382157;5675503.407135;-5.261400;722205.535351;5675503.479936;-5.267629;491.643513;491.484500;491.911096;491.913080;356.132663;-12.975753;0.338039;13.725332;8.983653
117.321718;722182.880000;5675512.170000;23.030000;269.910000;0.630000;-0.710000;119.162079;722182.660000;5675511.990000;23.030000;269.820000;0.980000;-0.340000;354.600000;8.250000;722204.954767;5675503.229723;-5.261400;722204.987400;5675503.189496;-5.339276;491.033787;491.045274;491.299721;491.324551;356.600245;-12.991935;0.337737;13.754665;8.988759
121.320715;722182.100000;5675511.740000;23.030000;269.630000;0.950000;-0.160000;123.160109;722181.960000;5675511.720000;23.030000;269.550000;0.580000;-0.430000;355.230000;4.700000;722204.097968;5675503.018306;-5.402258;722204.408754;5675503.143716;-5.300651;490.525630;490.175700;490.790581;490.758158;356.836158;-13.406336;0.337148;13.753688;5.046194
125.321736;722181.100000;5675511.460000;23.030000;269.340000;0.930000;-0.190000;127.159927;722180.880000;5675511.410000;23.030000;269.320000;0.780000;-0.050000;354.780000;6.760000;722203.150361;5675502.988651;-5.383277;722203.442187;5675502.961603;-5.303837;489.615381;489.347296;489.878296;489.852901;356.957668;-13.117228;0.336577;13.802953;7.444193
129.320750;722180.300000;5675511.530000;23.030000;269.390000;0.460000;-0.370000;131.157794;722180.000000;5675511.410000;23.030000;269.410000;0.880000;-0.010000;354.600000;7.560000;722202.306546;5675502.974237;-5.350597;722202.402343;5675502.919537;-5.457695;488.647947;488.619575;488.908119;488.942409;356.828420;-13.053779;0.336076;13.855460;8.350467
133.322772;722179.380000;5675511.510000;23.030000;269.440000;0.840000;-0.440000;135.158751;722179.220000;5675511.530000;23.030000;269.550000;0.660000;-0.290000;354.430000;8.080000;722201.397343;5675502.898659;-5.393016;722201.663447;5675502.847081;-5.300271;488.028643;487.788272;488.288076;488.258336;356.692871;-13.400930;0.335507;13.881087;8.549821
137.322793;722178.600000;5675511.410000;23.030000;269.710000;0.770000;0.010000;139.157675;722178.370000;5675511.590000;23.030000;269.780000;0.900000;-0.530000;354.150000;8.770000;722200.631256;5675502.750119;-5.263027;722200.807534;5675502.867305;-5.396224;487.263641;487.107907;487.521028;487.563805;356.515923;-13.340360;0.335032;13.943116;9.347845
141.323815;722177.840000;5675511.610000;23.030000;269.860000;0.670000;-0.290000;143.157819;722177.640000;5675511.650000;23.030000;269.880000;0.670000;-0.180000;353.970000;9.050000;722199.772305;5675502.946151;-5.406007;722199.975279;5675502.858807;-5.389156;486.541050;486.393432;486.796895;486.791477;356.254155;-13.419325;0.334549;13.952502;9.572757
